"","baseMean","log2FoldChange","lfcSE","pvalue","padj","status"
"MIR3928",0,NaN,NaN,NaN,NaN,"Low"
"RNF185",3083.46072747703,0.646821278613689,0.0495475815670654,5.98643264499981e-39,1.74251632197493e-38,"OK"
"LIMK2",2248.40782680955,0.471026830874219,0.125527609542994,0.000175166248669476,0.000235167215003948,"OK"
"PIK3IP1",2611.71634778694,2.71684428583015,0.0672892753594894,0,0,"OK"
"PATZ1",2953.31934604092,-0.123672701295965,0.0826846026391864,0.134727621719004,0.150340235327412,"OK"
"DRG1",3725.15261294764,-0.328913495101736,0.0463684436373402,1.30783564349193e-12,2.36235716692633e-12,"OK"
"EIF4ENIF1",2887.53641158604,0.756683295853087,0.0613796716885147,6.40845104827698e-35,1.76190210307934e-34,"OK"
"SFI1",2880.56805370969,0.599014532048741,0.0916427948791706,6.30146300869903e-11,1.08490554923731e-10,"OK"
"PISD",6221.44903897979,2.05278349689402,0.0460252465132096,0,0,"OK"
"PRR14L",3925.00716961813,-0.0888439180650423,0.0653373633705546,0.173902081709776,0.192313076028377,"OK"
"DEPDC5",1437.46474467031,0.79414637275494,0.0689031919855182,9.80972576711206e-31,2.53854189543508e-30,"OK"
"C22orf24",31.0959328592164,1.27228887354561,0.518828742636881,0.0141972767015509,0.0171063255904966,"OK"
"YWHAH",32472.8370855883,3.21838720387067,0.0341535420540837,0,0,"OK"
"SLC5A1",18.3219849521129,-0.158341577659563,0.557155952639792,0.77626006440384,0.792287057912063,"OK"
"AP1B1P1",0,NaN,NaN,NaN,NaN,"Low"
"C22orf42",1.05072022192034,1.76509769843558,1.1820977001377,0.135387185906751,NaN,"Low"
"RFPL2",273.843213828963,6.16502285494085,0.390957835033703,5.08304747748583e-56,1.80093518831984e-55,"OK"
"SLC5A4",95.0734723520067,-1.0026730523914,0.306399672549751,0.00106625337379094,0.00137480373617174,"OK"
"RFPL3",5.7316095157712,3.36944817714345,1.16604617840199,0.00385689015421264,NaN,"Low"
"RFPL3S",80.4779285856763,0.945078340623778,0.29675050385133,0.00144875443209118,0.00185639313403048,"OK"
"LOC339666",0,NaN,NaN,NaN,NaN,"Low"
"C22orf28",5658.47872803241,-0.268236996835104,0.0580090530654951,3.76311738073754e-06,5.45264893500564e-06,"OK"
"BPIFC",0.78014821564181,0.860714077031517,1.01693735730102,0.397341539694232,NaN,"Low"
"FBXO7",7714.81821357086,-0.38015647175458,0.0484501843328532,4.28365043260686e-15,8.2533866276706e-15,"OK"
"SYN3",426.837050434009,3.25535107967103,0.170221693686576,1.5883803469078e-81,7.0631385659165e-81,"OK"
"TIMP3",11910.1026076131,-0.69134925248891,0.0459923585904815,4.5428968325578e-51,1.5263686120296e-50,"OK"
"LARGE",3794.79494190296,2.30089663535978,0.0798048657389566,8.636163986412e-183,7.26379157662814e-182,"OK"
"MIR4764",0,NaN,NaN,NaN,NaN,"Low"
"LOC100506195",0,NaN,NaN,NaN,NaN,"Low"
"ISX",14.2028474566539,-5.04719339484214,1.0277658470102,9.06871708928558e-07,1.3514360750991e-06,"OK"
"HMGXB4",2309.99367752524,-0.865330416738172,0.0977845024428371,8.80213786630636e-19,1.82938916399273e-18,"OK"
"TOM1",2908.43958128023,1.14673848231106,0.0696690175633754,7.13292137902434e-61,2.65941083431817e-60,"OK"
"MIR3909",0.464719980785653,-0.619929840127102,0.9269614459624,0.503638191233046,NaN,"Low"
"HMOX1",1352.14052930431,-1.64392171449352,0.116564163797312,3.6319679165258e-45,1.14569027043341e-44,"OK"
"MCM5",4405.21028289923,-3.07876997429198,0.0865999892182131,7.84310486882242e-277,9.72008254937091e-276,"OK"
"RASD2",2222.51809598907,3.05894039368902,0.118726289882554,2.2094225375733e-146,1.5286792114742e-145,"OK"
"MB",135.240676138927,-3.51645523978257,0.389718051388969,1.82882140310421e-19,3.86382064772505e-19,"OK"
"APOL6",1826.8186380827,-1.28458399625523,0.0640300804177883,1.57953374063106e-89,7.50722691349209e-89,"OK"
"APOL5",5.20486649265141,3.02812030713478,1.05041353632668,0.00394171708727768,NaN,"Low"
"RBFOX2",14586.5590834983,1.55155190891299,0.0390560664551673,0,0,"OK"
"APOL3",485.256307125193,-0.010486732271607,0.142084026958969,0.941164312679499,0.945854411751689,"OK"
"APOL4",221.551122134583,0.693567545505041,0.20875717767559,0.000892578437330096,0.00115574124670197,"OK"
"APOL2",3859.66897990111,1.00558939748807,0.076025146272763,6.12337638296024e-40,1.80277970584598e-39,"OK"
"APOL1",1771.56543491938,-2.07847243945982,0.120165083588442,4.97179380505026e-67,1.95771965072614e-66,"OK"
"MYH9",29612.4517254919,-1.60945238928966,0.054434955584039,4.02735332320125e-192,3.5435517812024e-191,"OK"
"TXN2",4471.02273268565,0.18356987265385,0.0657597387132304,0.00524605069093598,0.00649924339351071,"OK"
"FOXRED2",4112.93304129645,0.0834418562292489,0.0615156440098938,0.174961404972289,0.193448386645269,"OK"
"EIF3D",10759.9279141364,-1.49555231290011,0.0587006343201912,3.49049362342051e-143,2.37158462231408e-142,"OK"
"CACNG2",2239.61627029708,10.6834437966715,0.570602429104764,3.20945834311676e-78,1.39058245154524e-77,"OK"
"IFT27",989.903839021471,1.10157341622956,0.100137077570304,3.79367364429086e-28,9.39393416565229e-28,"OK"
"PVALB",4552.48312092423,3.9080889583396,0.0609740461732125,0,0,"OK"
"NCF4",379.980285973839,-1.90994108572442,0.137857224055887,1.19508007190034e-43,3.70335010232501e-43,"OK"
"CSF2RB",451.104862044526,-2.77431897530655,0.246598659802985,2.30698819894496e-29,5.83054963923046e-29,"OK"
"LOC100506241",0,NaN,NaN,NaN,NaN,"Low"
"TEX33",0,NaN,NaN,NaN,NaN,"Low"
"TST",1349.4247722132,-0.506227470542106,0.110077620009383,4.24884943608279e-06,6.14191829780575e-06,"OK"
"MPST",1978.53125606276,-1.14716702454155,0.115136477997533,2.20081278415913e-23,5.0119112640154e-23,"OK"
"KCTD17",2086.86962498292,2.6128447763651,0.111351748390706,9.33925115584169e-122,5.53401303047487e-121,"OK"
"TMPRSS6",76.4474791422057,-3.06764369780009,0.443799562924564,4.77100720948358e-12,8.48407464395843e-12,"OK"
"IL2RB",84.5689442667284,-3.18228401170268,0.416014681847512,2.018388376459e-14,3.82736815012479e-14,"OK"
"C1QTNF6",1432.31853309881,-3.3641867640983,0.110568553926111,2.4698866929212e-203,2.2841625398266e-202,"OK"
"SSTR3",251.512821423653,1.59762990990899,0.188849810538512,2.67857356057273e-17,5.41604705246487e-17,"OK"
"RAC2",1586.16793991012,-3.36060280586612,0.116394713034901,2.64705490625151e-183,2.23594875874562e-182,"OK"
"CYTH4",302.681519915972,0.0489474527787733,0.149921180347311,0.744055235327806,0.761783100343982,"OK"
"ELFN2",2381.3001161299,3.00043655198984,0.09725348383046,5.31302623756261e-209,5.02881475402793e-208,"OK"
"MFNG",846.250407526972,-2.64519310174033,0.107948571195121,1.33254670291804e-132,8.48536287645728e-132,"OK"
"CARD10",1158.90985350987,-3.30955102057108,0.102324050574031,1.69445712894985e-229,1.75242020206719e-228,"OK"
"CDC42EP1",4264.19456435681,0.356800634268014,0.104484068099655,0.000638099380729923,0.000832305579142581,"OK"
"LGALS2",29.7513360737386,-5.94754348477804,0.975652578075364,1.08779551109966e-09,1.80253099304255e-09,"OK"
"GGA1",5320.73919192502,-0.0195691700359433,0.0818711081907858,0.811086875454745,0.82521698357588,"OK"
"SH3BP1",1359.9795233539,-1.03809657985521,0.0820820542623972,1.16141597672156e-36,3.26650544197741e-36,"OK"
"PDXP",9675.98431219152,2.30203504578517,0.0683099901186709,5.81394068221644e-249,6.53038008147438e-248,"OK"
"LGALS1",11398.8658779765,-1.44645269010339,0.0824224540995354,6.02650088288627e-69,2.41918821914912e-68,"OK"
"NOL12",1591.65502978012,0.217413018723208,0.0920260732078814,0.0181513853771852,0.0217099768357532,"OK"
"TRIOBP",2841.00619287899,-1.7473383917211,0.130822626437251,1.08482637132389e-40,3.22485990148829e-40,"OK"
"H1F0",11150.5198237917,0.0729802003986681,0.0557208375934249,0.190281434857936,0.20947364458928,"OK"
"GCAT",1409.80400294672,0.12024747257085,0.0915627808334287,0.189088969337716,0.20821256678268,"OK"
"GALR3",10.5340116052322,1.74373768040768,0.754613274838694,0.0208455650919994,0.0248169479900525,"OK"
"ANKRD54",1900.06293324142,0.553466946048662,0.117600265577161,2.52202577994913e-06,3.68169708947579e-06,"OK"
"MIR658",2.73044959503463,-0.0916760328613152,1.02791290578761,0.928933633377051,NaN,"Low"
"MIR659",2.24722465608198,0.174664297680277,1.13908666899726,0.878132409586653,NaN,"Low"
"EIF3L",22341.083283619,-0.430486226362868,0.0447645214520345,6.79880622619517e-22,1.51106342011629e-21,"OK"
"MICALL1",1880.3621991968,-0.674149479748497,0.0854427233050535,3.02005418525574e-15,5.83462895991003e-15,"OK"
"C22orf23",63.2167680150555,0.853482503177881,0.483326579611873,0.0774209263324548,0.0881609996549295,"OK"
"POLR2F",2306.57729876418,-0.284198170941834,0.0957576467326505,0.00299851528474001,0.00376927686345665,"OK"
"SOX10",5838.85924520141,1.11976084307706,0.0831229283446407,2.31258515061899e-41,6.94088426653732e-41,"OK"
"MIR4534",1.02919912648823,0.810059193677954,1.19358097184817,0.497340821848729,NaN,"Low"
"PICK1",2489.2367633931,1.75684193739806,0.0907871791063564,1.99105206450342e-83,9.00948520875629e-83,"OK"
"SLC16A8",45.3006125616422,5.58466762462052,0.777048434270415,6.62176024089946e-13,1.20616215739754e-12,"OK"
"BAIAP2L2",395.981351486399,0.208740816460277,0.130284761251557,0.109113813102696,0.122660596765285,"OK"
"PLA2G6",2456.94337161424,0.876725194925394,0.114579544784451,1.98381379098776e-14,3.76421932520687e-14,"OK"
"MAFF",1720.42168450732,-0.85120796560864,0.0873408160419817,1.92218623204914e-22,4.30394133991625e-22,"OK"
"TMEM184B",6833.48408557689,1.11864890530769,0.0693145021589023,1.36289694806272e-58,4.96659797479859e-58,"OK"
"CSNK1E",10128.8332995102,0.067397689051727,0.0830845568614031,0.417254305042084,0.442301526196503,"OK"
"LOC400927",91.3293140788762,0.0106109687271057,0.272603995109276,0.968950599221397,0.971358881793037,"OK"
"KCNJ4",1973.5488816079,6.81742777159219,0.190109155759993,1.25734861345385e-281,1.59386898878325e-280,"OK"
"KDELR3",1120.32953172163,-4.62448205828005,0.137897969663317,1.46320087148867e-246,1.63419923639455e-245,"OK"
"DDX17",37066.7967009777,0.605669306101035,0.0584472606015223,3.66607741260508e-25,8.60948469518358e-25,"OK"
"DMC1",113.422916589454,-1.24573834162827,0.397826986973673,0.0017400047024231,0.00222093379271452,"OK"
"FAM227A",425.990567613279,-1.07768088794757,0.140874984060668,2.01120706945125e-14,3.81456576483396e-14,"OK"
"CBY1",1026.95449326761,0.268753424228374,0.125347157977591,0.0320270590456935,0.0376338619402717,"OK"
"TOMM22",3399.83833057882,-0.44963223532672,0.0537458810383276,5.96618355620808e-17,1.19830081000481e-16,"OK"
"JOSD1",5739.04917296823,0.309278956358221,0.0397719708566019,7.4673834331939e-15,1.43129553719508e-14,"OK"
"GTPBP1",5449.73527397175,0.223831810624001,0.0661217081844682,0.000711397201286821,0.000926073947864535,"OK"
"SUN2",13615.8213132871,1.44155637182075,0.0750356424781032,2.95877944894996e-82,1.32599643637664e-81,"OK"
"DNAL4",1099.9860977814,1.11452092848698,0.113122878960344,6.69907694622094e-23,1.51027081509887e-22,"OK"
"NPTXR",13309.5728967416,3.44658161528127,0.0548319598447192,0,0,"OK"
"CBX6",4888.98288086786,1.77646654199312,0.0741727337994243,9.15222884208612e-127,5.61634181398694e-126,"OK"
"APOBEC3A_B",0,NaN,NaN,NaN,NaN,"Low"
"APOBEC3A",3.36566034642254,1.72205880921152,1.11104657859961,0.121155210157325,NaN,"Low"
"APOBEC3B",590.005482199308,-3.70339543275779,1.17367383667307,NaN,NaN,"Outlier"
"APOBEC3C",653.206125919828,-3.83779713404271,0.174241758929204,1.63357172647219e-107,8.8441114794698e-107,"OK"
"APOBEC3D",138.787921043605,-2.96422143221396,0.329669356706411,2.43882854529823e-19,5.13670664531304e-19,"OK"
"APOBEC3F",241.3940397687,-3.19876937619229,0.220680191997065,1.3021647809837e-47,4.21475804634647e-47,"OK"
"APOBEC3G",349.973085020524,-2.32552991280651,0.163702845918216,8.43338564614908e-46,2.67789041084644e-45,"OK"
"APOBEC3H",5.49858652872691,-2.02833542074553,0.965319514832344,0.0356228629235665,NaN,"Low"
"CBX7",11377.8041755378,4.37132986934968,0.0544013985021325,0,0,"OK"
"PDGFB",1150.96087736279,0.707782871810527,0.0974816114689261,3.85146651759938e-13,7.05750916756181e-13,"OK"
"RPL3",94129.7355588602,-1.07800342571489,0.0310554820141882,5.16082665159582e-264,6.10187812031119e-263,"OK"
"SNORD83B",37.7638896603784,-2.74281733485893,0.539023241251967,3.60915353692888e-07,5.46375909066595e-07,"OK"
"SNORD83A",21.5941871458536,-4.44764363686483,0.826382730087744,7.36371197128998e-08,1.14836376409915e-07,"OK"
"RNU86",21.3391550189668,-1.53403619655936,0.541014617114707,0.00457568614068869,0.00569058878337786,"OK"
"SNORD43",3.58215838666435,-3.14444418260908,1.16229642011171,0.00682279382066148,NaN,"Low"
"SYNGR1",23647.0546402168,4.74694146489533,0.046716245828706,0,0,"OK"
"TAB1",2732.59143644208,0.651015164408902,0.0869846097834351,7.19530963506058e-14,1.34472578025927e-13,"OK"
"LOC100506472",384.463170604143,2.32840888168354,0.146748922611337,1.07903047951841e-56,3.84529195180987e-56,"OK"
"MGAT3",5634.17088428104,4.67100056145283,0.0963800330290277,0,0,"OK"
"SMCR7L",4346.19671442563,-0.43108881347309,0.0461045130481574,8.74391785878784e-21,1.90076323174801e-20,"OK"
"ATF4",23985.4194186239,-0.574395877208007,0.0469377286413056,1.96211958132993e-34,5.36627156878753e-34,"OK"
"RPS19BP1",3258.39497073931,0.697384287395518,0.105530714955171,3.88617398230457e-11,6.72923501453402e-11,"OK"
"CACNA1I",2273.73224081957,5.64547854569396,0.121042696771269,0,0,"OK"
"ENTHD1",13.3344477445705,-2.47222984966994,0.987304478460228,0.0122791202009373,0.0148634366045769,"OK"
"GRAP2",290.463715675211,-3.89794889226763,1.15310810197851,NaN,NaN,"Outlier"
"FAM83F",39.7221258100652,-5.73087562218199,0.851884520054004,1.72850067323839e-11,3.02491878985915e-11,"OK"
"LOC100130899",40.1633424094896,-2.84163669350937,0.540112338892836,1.43121631789401e-07,2.20350446722175e-07,"OK"
"TNRC6B",3179.55693402704,0.968995044839531,0.0697101857224209,6.30441995025955e-44,1.96116636033753e-43,"OK"
"ADSL",3579.20840470906,-1.97283769367917,0.0710017464275638,6.44657428327034e-170,5.06227229226543e-169,"OK"
"SGSM3",5354.75960576984,0.810289219797745,0.0914630258283093,8.0590820132766e-19,1.67692025430437e-18,"OK"
"MKL1",3250.76454541479,1.06629777205621,0.0663376816404307,3.89543160854568e-58,1.40999846536529e-57,"OK"
"MCHR1",382.768673083803,4.78091804927209,0.28209044149791,1.98522467526898e-64,7.63915488117921e-64,"OK"
"SLC25A17",1937.72567977345,-0.279725921287147,0.0647733595749748,1.57069405047117e-05,2.21020514698e-05,"OK"
"MIR4766",0,NaN,NaN,NaN,NaN,"Low"
"ST13",16131.3537034048,0.0361504340171173,0.0710389761534679,0.610835157124648,0.633576360811872,"OK"
"XPNPEP3",1150.97069011644,-0.641943924285673,0.0933760671703375,6.20669208047075e-12,1.09974205623117e-11,"OK"
"DNAJB7",0,NaN,NaN,NaN,NaN,"Low"
"RBX1",2747.1163966192,0.466623550198106,0.0947813271975311,8.5158177083424e-07,1.27032207169835e-06,"OK"
"MIR1281",6.48691285362863,-1.63196024990018,0.906345313365494,0.0717668404471286,NaN,"Low"
"EP300",7179.21247741747,0.0413432463156558,0.03850276679984,0.282924260470676,0.305510000034869,"OK"
"L3MBTL2",3302.0572134259,0.558601651788771,0.0488151300334479,2.5430712806904e-30,6.53044219626863e-30,"OK"
"CHADL",992.647884318889,5.20391609955896,0.196141409593892,4.2047666777161e-155,3.06455828457609e-154,"OK"
"RANGAP1",11323.1767785547,0.543518544944587,0.0639942690343645,2.00958523957512e-17,4.07450122777786e-17,"OK"
"ZC3H7B",12932.6774661266,0.982223706186997,0.0533257985480846,9.19909380520605e-76,3.90565353495196e-75,"OK"
"TEF",8385.20294743284,4.09631050254558,0.0614751249588569,0,0,"OK"
"TOB2",6075.29057554298,1.39277022709842,0.0440936884406589,5.63830220282325e-219,5.5994935195022e-218,"OK"
"PHF5A",1658.20274466424,-0.902180451865117,0.0731682943496332,6.22840105139127e-35,1.71319642682952e-34,"OK"
"ACO2",17223.6493711829,1.54989379100907,0.0423836874325246,9.17305896865583e-293,1.21126694580904e-291,"OK"
"POLR3H",3888.30255473096,0.842937829328817,0.0458231754438035,1.42875711932758e-75,6.05592371547805e-75,"OK"
"CSDC2",2588.2435363969,6.8755514490812,0.168701863299407,0,0,"OK"
"PMM1",2493.13832632482,0.827036343631698,0.102478212788714,7.00896560190867e-16,1.373695334479e-15,"OK"
"DESI1",5114.2477103874,0.968976330173391,0.0748626942118117,2.56107451683072e-38,7.37967031177054e-38,"OK"
"XRCC6",21880.4990617354,-0.84766997976443,0.0291639381302087,9.74870837750881e-186,8.32981837148044e-185,"OK"
"NHP2L1",10459.5823055845,0.633574490567179,0.0472372418148611,5.10145350161005e-41,1.52237254570495e-40,"OK"
"C22orf46",2124.9701345131,-0.0850767441514222,0.0858222627354403,0.321532656657029,0.345184202872923,"OK"
"MEI1",84.742530497182,1.8368951236118,0.285589145227884,1.25977124121615e-10,2.14869391810312e-10,"OK"
"CCDC134",262.471278524522,-0.563657254543782,0.167450047045089,0.000762330381383373,0.00099099599167966,"OK"
"SREBF2",18127.4892983381,0.741146194593189,0.0579830372054212,2.06364131106849e-37,5.87102314003406e-37,"OK"
"MIR33A",0,NaN,NaN,NaN,NaN,"Low"
"SHISA8",957.253278649692,6.0756336074049,0.212249953134397,3.29231827155813e-180,2.73031646567019e-179,"OK"
"TNFRSF13C",42.2821545481202,-0.923739112787134,0.433838286145938,0.0332356898883947,0.0389921192866623,"OK"
"CENPM",615.269224997971,-5.95210153815183,0.349298452961647,NaN,NaN,"Outlier"
"LINC00634",615.994650424673,5.76524795375344,0.243424139405591,5.27601076744898e-124,3.1697143903154e-123,"OK"
"SEPT3",21842.169335761,4.7770164228656,0.0424892571665109,0,0,"OK"
"WBP2NL",26.7274734406414,1.7024167380054,0.685244582100806,0.0129772557168693,0.0156703651906702,"OK"
"NAGA",2166.17465067601,-1.65815329210605,0.0871339018883916,9.6355218972706e-81,4.2558886787173e-80,"OK"
"FAM109B",166.663980473579,-0.930356697497201,0.324118328016881,0.00409923044817649,0.00511416820835066,"OK"
"C22orf32",2653.58873170947,1.28857206736864,0.109660845363532,7.01847715919763e-32,1.85077138401605e-31,"OK"
"NDUFA6",3857.72298301397,0.35348059770864,0.0569831912569504,5.53112378138446e-10,9.24388866637442e-10,"OK"
"LOC100132273",159.39268790173,2.36420096299934,0.220070217325598,6.39746365907905e-27,1.54976504992732e-26,"OK"
"CYP2D6",85.4840151058502,0.240833506734119,0.4207034406195,0.567014216847415,0.590366753088359,"OK"
"CYP2D7P1",128.412167494162,0.633768480026148,0.242128391609356,0.00885792591939535,0.0108205954908803,"OK"
"TCF20",4145.00476119309,-0.231412946738871,0.0466965158066223,7.20780983287485e-07,1.07874010038818e-06,"OK"
"LOC388906",11.9578254706546,-2.31511445910881,0.993823290319665,0.0198324277186244,0.0236504565732043,"OK"
"NFAM1",202.77710098018,-0.511056147032879,0.201881406220387,0.0113586458216555,0.0137805501365135,"OK"
"SERHL",35.0018772416531,2.28990529262297,0.5855305922872,9.19829526540397e-05,0.000125147306098685,"OK"
"RRP7A",3748.78931788258,0.04324382507696,0.0549705589596705,0.43147362725179,0.456487711941877,"OK"
"SERHL2",142.614487351949,0.599019967094337,0.313183902023589,0.0557892841325488,0.0642750211308973,"OK"
"RRP7B",538.377583602334,-0.366691826856636,0.187416446953985,0.0503990312226333,0.0582881464391055,"OK"
"POLDIP3",7303.50302430771,0.137212499451869,0.0399707096356618,0.000597324853614003,0.000780498025113217,"OK"
"RNU12",1.17147580504133,-1.78995005531605,1.1848230945783,0.130856769177391,NaN,"Low"
"CYB5R3",12919.3144463272,-0.332153764936877,0.0508332763420621,6.39590930407177e-11,1.10073896838016e-10,"OK"
"ATP5L2",0.72476938599959,-0.237019365062885,1.07907095703296,0.826142716126697,NaN,"Low"
"A4GALT",461.298177172921,-0.836588301658837,0.131239360671798,1.83533468319596e-10,3.11422551129924e-10,"OK"
"ARFGAP3",3099.1890930882,-0.39720377554806,0.0636757035100922,4.43434828907675e-10,7.43189905432478e-10,"OK"
"PACSIN2",5069.38950289811,0.114682686661039,0.0638316085500194,0.0723921292091987,0.0826360787982022,"OK"
"TTLL1",817.285116008656,1.60218059645569,0.143424658173082,5.66129289396607e-29,1.42189307938318e-28,"OK"
"BIK",86.0034167780742,-6.81927597892135,0.790581135898212,6.3729783390446e-18,1.30361049542444e-17,"OK"
